Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ONE JERVOIS,"2,750,000","1,291.68","2,129",Jan-24,JERVOIS CLOSE,Resale,Strata,120,"22,917",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
WARNER COURT,"2,800,000","1,270.15","2,204",Jan-24,HOLLAND AVENUE,Resale,Strata,118,"23,729",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
QUEENS,"2,045,000","1,184.04","1,727",Jan-24,STIRLING ROAD,Resale,Strata,110,"18,591",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,31 to 35
DOVER PARKVIEW,"1,240,000",936.47,"1,324",Jan-24,DOVER RISE,Resale,Strata,87,"14,253",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,01 to 05
OLEANDER TOWERS,"1,680,000","1,151.75","1,459",Jan-24,LORONG 1 TOA PAYOH,Resale,Strata,107,"15,701",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,06 to 10
ST MICHAEL'S PLACE,"1,728,000","1,259.39","1,372",Jan-24,JALAN TAMAN,Resale,Strata,117,"14,769",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
MARGARET VILLE,"1,805,000",914.94,"1,973",Jan-24,MARGARET DRIVE,Resale,Strata,85,"21,235",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,01 to 05
TREVISTA,"2,348,000","1,270.15","1,849",Jan-24,LORONG 3 TOA PAYOH,Resale,Strata,118,"19,898",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,26 to 30
ALEXIS,"800,000",398.27,"2,009",Jan-24,ALEXANDRA ROAD,Resale,Strata,37,"21,622",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
ESCADA VIEW,"868,000",753.48,"1,152",Jan-24,LENGKONG EMPAT,Resale,Strata,70,"12,400",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
PRESTIGE HEIGHTS,"730,000",409.03,"1,785",Jan-24,BALESTIER ROAD,Resale,Strata,38,"19,211",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
RIVER VALLEY APARTMENTS,"1,970,000","1,162.51","1,695",Jan-24,RIVER VALLEY ROAD,Resale,Strata,108,"18,241",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
CYAN,"3,550,000","1,528.49","2,323",Jan-24,KENG CHIN ROAD,Resale,Strata,142,"25,000",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
NIN RESIDENCE,"820,000",473.62,"1,731",Jan-24,PHENG GECK AVENUE,Resale,Strata,44,"18,636",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,06 to 10
METRO LOFT,"800,000",570.49,"1,402",Jan-24,LORONG 27 GEYLANG,Resale,Strata,53,"15,094",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE AXIS,"1,300,000",753.48,"1,725",Jan-24,MANDALAY ROAD,Resale,Strata,70,"18,571",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
CITY GATE,"1,595,000",753.48,"2,117",Jan-24,BEACH ROAD,Resale,Strata,70,"22,786",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,26 to 30
ZEDGE,"888,000",495.14,"1,793",Jan-24,AKYAB ROAD,Resale,Strata,46,"19,304",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
SIGNATURE AT LEWIS,"2,290,000",979.52,"2,338",Jan-24,LEWIS ROAD,Resale,Strata,91,"25,165",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
CITY SQUARE RESIDENCES,"2,560,000","1,216.33","2,105",Jan-24,KITCHENER LINK,Resale,Strata,113,"22,655",-,Condominium,1,Freehold,08,Rest of Central Region,26 to 30
STURDEE RESIDENCES,"3,000,000","1,388.56","2,161",Jan-24,BEATTY ROAD,Resale,Strata,129,"23,256",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,26 to 30
THE CLIFT,"970,000",495.14,"1,959",Jan-24,MCCALLUM STREET,Resale,Strata,46,"21,087",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,11 to 15
LEONIE SUITES,"1,780,000",936.47,"1,901",Jan-24,LEONIE HILL,Resale,Strata,87,"20,460",-,Apartment,1,99 yrs lease commencing from 2002,09,Core Central Region,16 to 20
THE INTERLACE,"1,928,888","1,280.92","1,506",Jan-24,DEPOT ROAD,Resale,Strata,119,"16,209",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,16 to 20
KUM HING COURT,"4,180,000","1,625.36","2,572",Jan-24,TOMLINSON ROAD,Resale,Strata,151,"27,682",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
STEVENS LOFT,"1,780,000",861.12,"2,067",Jan-24,STEVENS DRIVE,Resale,Strata,80,"22,250",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
SOMMERVILLE PARK,"4,370,000","2,335.79","1,871",Jan-24,FARRER DRIVE,Resale,Strata,217,"20,138",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE ROCHESTER RESIDENCES,"4,150,000","3,756.64","1,105",Jan-24,ROCHESTER DRIVE,Resale,Strata,349,"11,891",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,36 to 40
PARC ESTA,"2,170,000","1,001.05","2,168",Jan-24,SIMS AVENUE,Resale,Strata,93,"23,333",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
DEVONSHIRE RESIDENCES,"1,150,000",505.91,"2,273",Jan-24,DEVONSHIRE ROAD,Resale,Strata,47,"24,468",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
PARC ESTA,"1,868,000",839.59,"2,225",Jan-24,SIMS AVENUE,Resale,Strata,78,"23,949",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
RESIDENCES @ EVELYN,"5,000,000","2,249.68","2,223",Jan-24,EVELYN ROAD,Resale,Strata,209,"23,923",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
TANGLIN REGENCY,"1,390,000",850.36,"1,635",Jan-24,TANGLIN ROAD,Resale,Strata,79,"17,595",-,Condominium,1,99 yrs lease commencing from 1994,10,Core Central Region,01 to 05
THE TRUMPS,"2,300,000","1,270.15","1,811",Jan-24,JALAN KEMBANGAN,Resale,Strata,118,"19,492",-,Condominium,1,99 yrs lease commencing from 2000,14,Outside Central Region,11 to 15
SKYSUITES@ANSON,"1,610,000",699.66,"2,301",Jan-24,ENGGOR STREET,Resale,Strata,65,"24,769",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,51 to 55
TANGLIN PARK,"3,850,000","1,765.3","2,181",Jan-24,RIDLEY PARK,Resale,Strata,164,"23,476",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE PEAK @ CAIRNHILL II,"1,950,000",904.18,"2,157",Jan-24,CAIRNHILL CIRCLE,Resale,Strata,84,"23,214",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
KEMBANGAN PLAZA,"2,250,000","1,959.05","1,149",Jan-24,JALAN MASJID,Resale,Strata,182,"12,363",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
MOONSTONE RESIDENCES,"1,480,000","1,044.11","1,417",Jan-24,MOONSTONE LANE,Resale,Strata,97,"15,258",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE NAVIAN,"1,530,000",904.18,"1,692",Jan-24,JALAN EUNOS,Resale,Strata,84,"18,214",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
WHISTLER GRAND,"855,000",441.32,"1,937",Jan-24,WEST COAST VALE,Resale,Strata,41,"20,854",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,16 to 20
THE AZURE,"5,200,000","3,164.62","1,643",Jan-24,OCEAN DRIVE,Resale,Strata,294,"17,687",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
PARK INFINIA AT WEE NAM,"4,700,000","2,002.1","2,348",Jan-24,LINCOLN ROAD,Resale,Strata,186,"25,269",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
TWIN VEW,"1,258,000",742.72,"1,694",Jan-24,WEST COAST VALE,Resale,Strata,69,"18,232",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,01 to 05
THE POIZ RESIDENCES,"1,180,000",581.26,"2,030",Jan-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,54,"21,852",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
D'LEEDON,"1,240,000",635.08,"1,953",Jan-24,LEEDON HEIGHTS,Resale,Strata,59,"21,017",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
18 WOODSVILLE,"907,000",495.14,"1,832",Jan-24,WOODSVILLE CLOSE,Resale,Strata,46,"19,717",-,Apartment,1,Freehold,13,Rest of Central Region,11 to 15
STIRLING RESIDENCES,"1,388,000",635.08,"2,186",Jan-24,STIRLING ROAD,Resale,Strata,59,"23,525",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
ASCENTIA SKY,"4,700,000","3,089.27","1,521",Jan-24,ALEXANDRA VIEW,Resale,Strata,287,"16,376",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,21 to 25
THE CENTREPOINT,"2,200,000",742.72,"2,962",Jan-24,ORCHARD ROAD,Resale,Strata,69,"31,884",-,Apartment,1,99 yrs lease commencing from 1979,09,Core Central Region,06 to 10
ASCENTIA SKY,"1,920,000",958,"2,004",Jan-24,ALEXANDRA VIEW,Resale,Strata,89,"21,573",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,36 to 40
EIGHT RIVERSUITES,"1,700,000",936.47,"1,815",Jan-24,WHAMPOA EAST,Resale,Strata,87,"19,540",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,26 to 30
28 IMPERIAL RESIDENCES,"870,000",592.02,"1,470",Jan-24,LORONG 26 GEYLANG,Resale,Strata,55,"15,818",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE SORRENTO,"918,000",613.55,"1,496",Jan-24,WEST COAST ROAD,Resale,Strata,57,"16,105",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
DEVONSHIRE RESIDENCES,"1,160,000",495.14,"2,343",Jan-24,DEVONSHIRE ROAD,Resale,Strata,46,"25,217",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
LE SOMME,"828,000",495.14,"1,672",Jan-24,SOMME ROAD,Resale,Strata,46,"18,000",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
MARTIN MODERN,"4,855,000","1,733","2,801",Jan-24,MARTIN PLACE,Resale,Strata,161,"30,155",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,06 to 10
THE PARC CONDOMINIUM,"2,550,000","1,420.85","1,795",Jan-24,WEST COAST WALK,Resale,Strata,132,"19,318",-,Condominium,1,Freehold,05,Outside Central Region,06 to 10
FABER CREST,"1,220,000","1,033.34","1,181",Jan-24,FABER HEIGHTS,Resale,Strata,96,"12,708",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
D'LEEDON,"3,350,000","1,743.77","1,921",Jan-24,LEEDON HEIGHTS,Resale,Strata,162,"20,679",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,26 to 30
CARIBBEAN AT KEPPEL BAY,"1,860,000",893.41,"2,082",Jan-24,KEPPEL BAY DRIVE,Resale,Strata,83,"22,410",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
MARGARET VILLE,"2,510,000","1,184.04","2,120",Jan-24,MARGARET DRIVE,Resale,Strata,110,"22,818",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
LUTHERAN TOWERS,"2,288,000","1,915.99","1,194",Jan-24,TAN KIM CHENG ROAD,Resale,Strata,178,"12,854",-,Apartment,1,103 yrs lease commencing from 1974,10,Core Central Region,06 to 10
SANT RITZ,"890,000",527.44,"1,687",Jan-24,PHENG GECK AVENUE,Resale,Strata,49,"18,163",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
MARINA BAY RESIDENCES,"1,420,000",710.42,"1,999",Jan-24,MARINA BOULEVARD,Resale,Strata,66,"21,515",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
SIXTH AVENUE CENTRE,"1,935,000","1,173.28","1,649",Jan-24,BUKIT TIMAH ROAD,Resale,Strata,109,"17,752",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THOMSON 800,"2,800,000","1,625.36","1,723",Jan-24,THOMSON ROAD,Resale,Strata,151,"18,543",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
PARC ESTA,"2,088,000","1,022.58","2,042",Jan-24,SIMS AVENUE,Resale,Strata,95,"21,979",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
THE QUAYSIDE,"2,468,000","1,334.74","1,849",Jan-24,ROBERTSON QUAY,Resale,Strata,124,"19,903",-,Apartment,1,99 yrs lease commencing from 1994,09,Core Central Region,01 to 05
THE INTERLACE,"2,658,000","1,614.6","1,646",Jan-24,DEPOT ROAD,Resale,Strata,150,"17,720",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
WHISTLER GRAND,"850,000",441.32,"1,926",Jan-24,WEST COAST VALE,Resale,Strata,41,"20,732",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,21 to 25
PALM LODGE,"2,050,000","1,593.07","1,287",Jan-24,LORONG 37 GEYLANG,Resale,Strata,148,"13,851",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
ST MICHAEL'S PLACE,"1,808,000","1,248.62","1,448",Jan-24,JALAN TAMAN,Resale,Strata,116,"15,586",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
PARK PLACE RESIDENCES AT PLQ,"1,080,000",484.38,"2,230",Jan-24,PAYA LEBAR ROAD,Resale,Strata,45,"24,000",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,06 to 10
EUHABITAT,"788,000",559.73,"1,408",Jan-24,JALAN EUNOS,Resale,Strata,52,"15,154",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
PEOPLE'S PARK COMPLEX,"1,020,000","1,119.46",911,Jan-24,PARK ROAD,Resale,Strata,104,"9,808",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,11 to 15
THE ROCHESTER RESIDENCES,"2,080,000","1,216.33","1,710",Dec-23,ROCHESTER DRIVE,Resale,Strata,113,"18,407",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,31 to 35
BARTLEY RIDGE,"1,300,000",731.95,"1,776",Dec-23,MOUNT VERNON ROAD,Resale,Strata,68,"19,118",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
SKY GREEN,"2,085,000","1,151.75","1,810",Dec-23,MACPHERSON ROAD,Resale,Strata,107,"19,486",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
PRISTINE HEIGHTS,"1,180,000",731.95,"1,612",Dec-23,MERGUI ROAD,Resale,Strata,68,"17,353",-,Apartment,1,Freehold,08,Rest of Central Region,11 to 15
SIMSVILLE,"1,300,000",979.52,"1,327",Dec-23,GEYLANG EAST AVENUE 2,Resale,Strata,91,"14,286",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,16 to 20
STIRLING RESIDENCES,"1,748,000",764.24,"2,287",Dec-23,STIRLING ROAD,Resale,Strata,71,"24,620",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
GRANGE HEIGHTS,"3,942,000","1,905.23","2,069",Dec-23,ST. THOMAS WALK,Resale,Strata,177,"22,271",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
QUEENS PEAK,"1,600,000",807.3,"1,982",Dec-23,DUNDEE ROAD,Resale,Strata,75,"21,333",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
STIRLING RESIDENCES,"1,448,000",656.6,"2,205",Dec-23,STIRLING ROAD,Resale,Strata,61,"23,738",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
THE POIZ RESIDENCES,"885,000",592.02,"1,495",Dec-23,MEYAPPA CHETTIAR ROAD,Resale,Strata,55,"16,091",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
THE POIZ RESIDENCES,"975,000",484.38,"2,013",Dec-23,MEYAPPA CHETTIAR ROAD,Resale,Strata,45,"21,667",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
FOUR SEASONS PARK,"12,500,000","3,821.22","3,271",Dec-23,CUSCADEN WALK,Resale,Strata,355,"35,211",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
EUHABITAT,"770,000",538.2,"1,431",Dec-23,JALAN EUNOS,Resale,Strata,50,"15,400",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
ST REGIS RESIDENCES SINGAPORE,"7,200,000","2,755.58","2,613",Dec-23,TANGLIN ROAD,Resale,Strata,256,"28,125",-,Apartment,1,999 yrs lease commencing from 1995,10,Core Central Region,06 to 10
THE MARBELLA,"3,638,000","1,582.31","2,299",Dec-23,MOUNT SINAI RISE,Resale,Strata,147,"24,748",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
JERVOIS LODGE,"2,400,000","1,216.33","1,973",Dec-23,JERVOIS ROAD,Resale,Strata,113,"21,239",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SPOTTISWOODE RESIDENCES,"1,440,000",624.31,"2,307",Dec-23,SPOTTISWOODE PARK ROAD,Resale,Strata,58,"24,828",-,Condominium,1,Freehold,02,Rest of Central Region,16 to 20
BOTANIKA,"4,850,000","2,260.44","2,146",Dec-23,HOLLAND ROAD,Resale,Strata,210,"23,095",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
WEST BAY CONDOMINIUM,"1,588,888","1,474.67","1,077",Dec-23,WEST COAST CRESCENT,Resale,Strata,137,"11,598",-,Condominium,1,99 yrs lease commencing from 1991,05,Outside Central Region,01 to 05
WATERBANK AT DAKOTA,"850,000",484.38,"1,755",Dec-23,DAKOTA CRESCENT,Resale,Strata,45,"18,889",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
CLEMENTIWOODS CONDOMINIUM,"850,000",592.02,"1,436",Dec-23,WEST COAST ROAD,Resale,Strata,55,"15,455",-,Condominium,1,99 yrs lease commencing from 2006,05,Outside Central Region,01 to 05
TRE RESIDENCES,"1,330,000",764.24,"1,740",Dec-23,GEYLANG EAST AVENUE 1,Resale,Strata,71,"18,732",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
ONE-NORTH RESIDENCES,"1,403,000","1,076.4","1,303",Dec-23,ONE-NORTH GATEWAY,Resale,Strata,100,"14,030",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
ICON,"1,060,000",581.26,"1,824",Dec-23,GOPENG STREET,Resale,Strata,54,"19,630",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,06 to 10
THE TRILINQ,"1,770,000",936.47,"1,890",Dec-23,JALAN LEMPENG,Resale,Strata,87,"20,345",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,21 to 25
BALMORAL GATE,"2,620,000","1,259.39","2,080",Dec-23,BALMORAL ROAD,Resale,Strata,117,"22,393",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
DAKOTA RESIDENCES,"2,230,000","1,313.21","1,698",Dec-23,DAKOTA CRESCENT,Resale,Strata,122,"18,279",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,06 to 10
RIDGEWOOD,"2,250,000","1,367.03","1,646",Dec-23,MOUNT SINAI DRIVE,Resale,Strata,127,"17,717",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,06 to 10
THE POIZ RESIDENCES,"1,878,888","1,259.39","1,492",Dec-23,MEYAPPA CHETTIAR ROAD,Resale,Strata,117,"16,059",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
MARINA COLLECTION,"3,800,000","2,185.09","1,739",Dec-23,COVE DRIVE,Resale,Strata,203,"18,719",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
CASSIA EDGE,"1,000,000",678.13,"1,475",Dec-23,GUILLEMARD ROAD,Resale,Strata,63,"15,873",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
TREVISTA,"2,390,000","1,603.84","1,490",Dec-23,LORONG 3 TOA PAYOH,Resale,Strata,149,"16,040",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,01 to 05
THE ARCADIA,"4,400,000","3,735.11","1,178",Dec-23,ARCADIA ROAD,Resale,Strata,347,"12,680",-,Condominium,1,99 yrs lease commencing from 1979,11,Core Central Region,06 to 10
THE CLIFT,"1,050,000",527.44,"1,991",Dec-23,MCCALLUM STREET,Resale,Strata,49,"21,429",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,11 to 15
MUTIARA VIEW,"2,438,000","1,162.51","2,097",Dec-23,JALAN MUTIARA,Resale,Strata,108,"22,574",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
OXLEY RESIDENCE,"7,800,000","3,616.7","2,157",Dec-23,OXLEY ROAD,Resale,Strata,336,"23,214",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
STIRLING RESIDENCES,"1,480,000",656.6,"2,254",Dec-23,STIRLING ROAD,Resale,Strata,61,"24,262",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
PARK INFINIA AT WEE NAM,"3,500,000","1,463.9","2,391",Dec-23,LINCOLN ROAD,Resale,Strata,136,"25,735",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
D'LEEDON,"1,460,000",775.01,"1,884",Dec-23,LEEDON HEIGHTS,Resale,Strata,72,"20,278",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
EUHABITAT,"780,000",538.2,"1,449",Dec-23,JALAN EUNOS,Resale,Strata,50,"15,600",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,580,000",893.41,"1,769",Dec-23,KEPPEL BAY VIEW,Resale,Strata,83,"19,036",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
OUE TWIN PEAKS,"2,310,000","1,054.87","2,190",Dec-23,LEONIE HILL ROAD,Resale,Strata,98,"23,571",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,11 to 15
BEACON HEIGHTS,"1,720,000","1,108.69","1,551",Dec-23,MAR THOMA ROAD,Resale,Strata,103,"16,699",-,Condominium,1,999 yrs lease commencing from 1882,12,Rest of Central Region,21 to 25
D'LEEDON,"2,975,000","1,539.25","1,933",Dec-23,LEEDON HEIGHTS,Resale,Strata,143,"20,804",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,26 to 30
D'LEEDON,"7,888,888","4,251.78","1,855",Dec-23,LEEDON HEIGHTS,Resale,Strata,395,"19,972",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,31 to 35
THE INTERLACE,"1,600,000","1,054.87","1,517",Dec-23,DEPOT ROAD,Resale,Strata,98,"16,327",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,01 to 05
TREVISTA,"1,680,000",925.7,"1,815",Dec-23,LORONG 3 TOA PAYOH,Resale,Strata,86,"19,535",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,31 to 35
THE LEVELZ,"2,120,000","1,334.74","1,588",Dec-23,FARRER ROAD,Resale,Strata,124,"17,097",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE ORANGE GROVE,"5,100,000","2,335.79","2,183",Dec-23,ORANGE GROVE ROAD,Resale,Strata,217,"23,502",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
D'LEEDON,"3,365,000","1,679.18","2,004",Dec-23,LEEDON HEIGHTS,Resale,Strata,156,"21,571",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,21 to 25
TRE RESIDENCES,"1,140,000",699.66,"1,629",Dec-23,GEYLANG EAST AVENUE 1,Resale,Strata,65,"17,538",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
EIGHT RIVERSUITES,"845,000",441.32,"1,915",Dec-23,WHAMPOA EAST,Resale,Strata,41,"20,610",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,21 to 25
QUEENS PEAK,"1,595,000",807.3,"1,976",Dec-23,DUNDEE ROAD,Resale,Strata,75,"21,267",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
PINNACLE 16,"1,868,000","1,582.31","1,181",Dec-23,SHAN ROAD,Resale,Strata,147,"12,707",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
