Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PARC VERA,"950,000",785.77,"1,209",Apr-22,HOUGANG STREET 32,Resale,Strata,73,"13,014",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
REGENTVILLE,"980,000","1,151.75",851,Apr-22,HOUGANG STREET 92,Resale,Strata,107,"9,159",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"965,000",570.49,"1,692",Apr-22,BEDOK SOUTH AVENUE 3,Resale,Strata,53,"18,208",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
REGENTVILLE,"999,000","1,151.75",867,Apr-22,HOUGANG STREET 92,Resale,Strata,107,"9,336",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,06 to 10
CARDIFF RESIDENCE,"1,800,000","2,012.87",894,Apr-22,CARDIFF GROVE,Resale,Strata,187,"9,626",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
SAVANNAH CONDOPARK,"1,150,000","1,227.1",937,Apr-22,SIMEI RISE,Resale,Strata,114,"10,088",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
THE MINT RESIDENCES,"1,200,000",871.88,"1,376",Apr-22,JOO CHIAT TERRACE,Resale,Strata,81,"14,815",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
STRATFORD COURT,"1,160,000","1,453.14",798,Apr-22,BEDOK RIA CRESCENT,Resale,Strata,135,"8,593",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
SEA AVENUE RESIDENCES,"2,000,000","1,194.8","1,674",Apr-22,SEA AVENUE,Resale,Strata,111,"18,018",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
TANAH MERAH MANSION,"1,000,000",904.18,"1,106",Apr-22,TANAH MERAH KECHIL ROAD SOUTH,Resale,Strata,84,"11,905",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
BEDOK COURT,"1,138,000","1,173.28",970,Apr-22,BEDOK SOUTH AVENUE 3,Resale,Strata,109,"10,440",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
ISUITES @ PALM,"638,000",430.56,"1,482",Apr-22,GLASGOW ROAD,Resale,Strata,40,"15,950",-,Apartment,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
THE PANORAMA,"1,200,000",699.66,"1,715",Apr-22,ANG MO KIO AVENUE 2,Resale,Strata,65,"18,462",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
FORTUNE PARK,"1,208,000",958,"1,261",Apr-22,TAMPINES ROAD,Resale,Strata,89,"13,573",-,Condominium,1,Freehold,19,Outside Central Region,06 to 10
MARYMOUNT VIEW,"1,340,000",882.65,"1,518",Apr-22,PEMIMPIN DRIVE,Resale,Strata,82,"16,341",-,Condominium,1,Freehold,20,Rest of Central Region,01 to 05
RIO VISTA,"2,222,000","2,454.19",905,Apr-22,UPPER SERANGOON VIEW,Resale,Strata,228,"9,746",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,16 to 20
THOMSON THREE,"2,053,800","1,140.98","1,800",Apr-22,BRIGHT HILL DRIVE,Resale,Strata,106,"19,375",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
HERITAGE EAST,"615,000",409.03,"1,504",Apr-22,EAST COAST ROAD,Resale,Strata,38,"16,184",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE CLEARWATER,"1,580,000","1,388.56","1,138",Apr-22,BEDOK RESERVOIR VIEW,Resale,Strata,129,"12,248",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
ECO SANCTUARY,"1,091,888",775.01,"1,409",Apr-22,CHESTNUT AVENUE,Resale,Strata,72,"15,165",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,21 to 25
WATERFRONT ISLE,"1,090,000",904.18,"1,206",Apr-22,BEDOK RESERVOIR ROAD,Resale,Strata,84,"12,976",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
THE SEAWIND,"1,630,000",979.52,"1,664",Apr-22,LORONG M TELOK KURAU,Resale,Strata,91,"17,912",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE BLOSSOMVALE,"2,300,000","1,410.08","1,631",Apr-22,DUNEARN ROAD,Resale,Strata,131,"17,557",-,Condominium,1,999 yrs lease commencing from 1884,21,Rest of Central Region,01 to 05
PARC CENTROS,"680,000",473.62,"1,436",Apr-22,PUNGGOL CENTRAL,Resale,Strata,44,"15,455",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
PEBBLE BAY,"2,980,000","1,894.46","1,573",Apr-22,TANJONG RHU ROAD,Resale,Strata,176,"16,932",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
SEASTRAND,"630,000",570.49,"1,104",Apr-22,PASIR RIS LINK,Resale,Strata,53,"11,887",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
CHANGI RISE CONDOMINIUM,"1,550,000","1,829.88",847,Apr-22,SIMEI RISE,Resale,Strata,170,"9,118",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
REGENTVILLE,"838,000","1,044.11",803,Apr-22,HOUGANG STREET 92,Resale,Strata,97,"8,639",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05
THE SANTORINI,"1,140,000",914.94,"1,246",Apr-22,TAMPINES STREET 86,Resale,Strata,85,"13,412",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,11 to 15
EAST MEADOWS,"1,540,000","1,356.26","1,135",Apr-22,TANAH MERAH KECHIL ROAD,Resale,Strata,126,"12,222",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,11 to 15
MODENA,"1,395,000","1,399.32",997,Apr-22,SIMEI STREET 4,Resale,Strata,130,"10,731",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,06 to 10
RESIDENTIAL APARTMENTS,"2,370,000","2,260.44","1,048",Apr-22,FLOWER ROAD,Resale,Strata,210,"11,286",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE TAPESTRY,"760,000",473.62,"1,605",Apr-22,TAMPINES STREET 86,Resale,Strata,44,"17,273",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
CANBERRA RESIDENCES,"1,720,000","2,023.63",850,Apr-22,CANBERRA DRIVE,Resale,Strata,188,"9,149",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
HILLINGTON GREEN,"1,930,000","1,356.26","1,423",Apr-22,HILLVIEW AVENUE,Resale,Strata,126,"15,317",-,Condominium,1,999 yrs lease commencing from 1883,23,Outside Central Region,01 to 05
SKY HABITAT,"1,480,000",893.41,"1,657",Apr-22,BISHAN STREET 15,Resale,Strata,83,"17,831",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,11 to 15
ESPIRA RESIDENCE,"2,100,000","2,142.04",980,Apr-22,LORONG K TELOK KURAU,Resale,Strata,199,"10,553",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PALAZZETTO,"1,338,000",818.06,"1,636",Apr-22,TANJONG RHU ROAD,Resale,Strata,76,"17,605",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
TEMBELING RESIDENCE,"2,200,000","1,528.49","1,439",Apr-22,TEMBELING ROAD,Resale,Strata,142,"15,493",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
YISHUN SAPPHIRE,"1,100,000","1,431.61",768,Apr-22,CANBERRA DRIVE,Resale,Strata,133,"8,271",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15
FIORENZA,"1,480,000","1,184.04","1,250",Apr-22,FLORENCE ROAD,Resale,Strata,110,"13,455",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
BISHAN POINT,"1,168,000",936.47,"1,247",Apr-22,BRIGHT HILL DRIVE,Resale,Strata,87,"13,425",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
SPRINGDALE CONDOMINIUM,"1,668,899","1,184.04","1,409",Apr-22,HINDHEDE WALK,Resale,Strata,110,"15,172",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,06 to 10
SELETAR SPRINGS CONDOMINIUM,"890,000","1,011.82",880,Apr-22,GERALD DRIVE,Resale,Strata,94,"9,468",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
ORCHID PARK CONDO,"820,000",958,856,Apr-22,YISHUN STREET 81,Resale,Strata,89,"9,213",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
KOVAN REGENCY,"768,000",505.91,"1,518",Apr-22,KOVAN RISE,Resale,Strata,47,"16,340",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
WATERFRONT KEY,"1,718,888","1,313.21","1,309",Apr-22,BEDOK RESERVOIR ROAD,Resale,Strata,122,"14,089",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
D'NEST,"1,060,000",947.23,"1,119",Apr-22,PASIR RIS GROVE,Resale,Strata,88,"12,045",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
BINJAI PARK,"1,670,000","1,033.34","1,616",Apr-22,BINJAI PARK,Resale,Strata,96,"17,396",-,Apartment,1,999 yrs lease commencing from 1875,21,Rest of Central Region,01 to 05
CALLIDORA VILLE,"1,520,000","1,130.22","1,345",Apr-22,LORONG N TELOK KURAU,Resale,Strata,105,"14,476",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
ECO,"1,540,000","1,022.58","1,506",Apr-22,BEDOK SOUTH AVENUE 3,Resale,Strata,95,"16,211",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
THE BEVERLY,"1,880,000","2,109.74",891,Apr-22,TOH TUCK ROAD,Resale,Strata,196,"9,592",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
SILVERSEA,"9,500,000","4,467.06","2,127",Apr-22,MARINE PARADE ROAD,Resale,Strata,415,"22,892",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,16 to 20
FORTUNE JADE,"1,680,000","1,097.93","1,530",Apr-22,DUNMAN ROAD,Resale,Strata,102,"16,471",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
CRYSTAL RHU,"2,088,800","1,280.92","1,631",Apr-22,TANJONG RHU ROAD,Resale,Strata,119,"17,553",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE WATERSIDE,"3,700,000","2,142.04","1,727",Apr-22,TANJONG RHU ROAD,Resale,Strata,199,"18,593",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
FLORIDIAN,"4,008,000","1,829.88","2,190",Apr-22,BUKIT TIMAH ROAD,Resale,Strata,170,"23,576",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
BRADDELL VIEW,"1,350,000","1,453.14",929,Apr-22,BRADDELL HILL,Resale,Strata,135,"10,000",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,06 to 10
EUPHONY GARDENS,"980,000","1,227.1",799,Apr-22,JALAN MATA AYER,Resale,Strata,114,"8,596",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
PEBBLE BAY,"4,402,800","2,626.42","1,676",Apr-22,TANJONG RHU ROAD,Resale,Strata,244,"18,044",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
CHILTERN PARK,"1,900,000","1,571.54","1,209",Apr-22,SERANGOON AVENUE 3,Resale,Strata,146,"13,014",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,06 to 10
THOMSON GRAND,"2,060,000","1,377.79","1,495",Apr-22,SIN MING WALK,Resale,Strata,128,"16,094",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,06 to 10
PARC BLEU,"1,240,000","1,001.05","1,239",Apr-22,JOO CHIAT PLACE,Resale,Strata,93,"13,333",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"1,770,000","1,162.51","1,523",Apr-22,LORONG HOW SUN,Resale,Strata,108,"16,389",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE CRISTALLO,"1,270,000","1,087.16","1,168",Apr-22,LORONG K TELOK KURAU,Resale,Strata,101,"12,574",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE ESTUARY,"1,310,000","1,302.44","1,006",Apr-22,YISHUN AVENUE 1,Resale,Strata,121,"10,826",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,01 to 05
EUPHONY GARDENS,"960,000","1,205.57",796,Apr-22,JALAN MATA AYER,Resale,Strata,112,"8,571",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
THE CRISTALLO,"650,000",473.62,"1,372",Apr-22,LORONG K TELOK KURAU,Resale,Strata,44,"14,773",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"1,200,000","1,087.16","1,104",Apr-22,FLORA DRIVE,Resale,Strata,101,"11,881",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
STARS OF KOVAN,"1,660,000",958,"1,733",Apr-22,UPPER SERANGOON ROAD,Resale,Strata,89,"18,652",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,11 to 15
BARTLEY RESIDENCES,"1,660,000","1,065.64","1,558",Apr-22,LORONG HOW SUN,Resale,Strata,99,"16,768",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
OPTIMA @ TANAH MERAH,"1,180,000",850.36,"1,388",Apr-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,79,"14,937",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,06 to 10
SUITES @ AMBER,"1,150,000",635.08,"1,811",Apr-22,AMBER ROAD,Resale,Strata,59,"19,492",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
NINE RESIDENCES,"700,000",570.49,"1,227",Apr-22,YISHUN AVENUE 9,Resale,Strata,53,"13,208",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,06 to 10
D'NEST,"900,000",775.01,"1,161",Apr-22,PASIR RIS GROVE,Resale,Strata,72,"12,500",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
NINE RESIDENCES,"805,000",699.66,"1,151",Apr-22,YISHUN AVENUE 9,Resale,Strata,65,"12,385",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,06 to 10
D'NEST,"1,125,000",936.47,"1,201",Apr-22,PASIR RIS GROVE,Resale,Strata,87,"12,931",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
CHANGI GREEN,"1,250,000","1,216.33","1,028",Apr-22,UPPER CHANGI ROAD EAST,Resale,Strata,113,"11,062",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE TENNERY,"740,000",613.55,"1,206",Apr-22,WOODLANDS ROAD,Resale,Strata,57,"12,982",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,11 to 15
MERAWOODS,"2,600,000","2,045.16","1,271",Apr-22,HILLVIEW AVENUE,Resale,Strata,190,"13,684",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,01 to 05
THE GARDEN RESIDENCES,"1,400,000",796.54,"1,758",Apr-22,SERANGOON NORTH VIEW,Resale,Strata,74,"18,919",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,06 to 10
SKY VUE,"887,000",484.38,"1,831",Apr-22,BISHAN STREET 15,Resale,Strata,45,"19,711",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,21 to 25
RIPPLE BAY,"850,000",785.77,"1,082",Apr-22,PASIR RIS LINK,Resale,Strata,73,"11,644",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
KINGSFORD . HILLVIEW PEAK,"1,125,000",828.83,"1,357",Apr-22,HILLVIEW RISE,Resale,Strata,77,"14,610",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
THE GREENWICH,"975,000",882.65,"1,105",Apr-22,SELETAR ROAD,Resale,Strata,82,"11,890",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
NOUVELLE PARK,"2,000,000","1,808.35","1,106",Apr-22,POH HUAT ROAD WEST,Resale,Strata,168,"11,905",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
COCO PALMS,"1,020,000",742.72,"1,373",Apr-22,PASIR RIS GROVE,Resale,Strata,69,"14,783",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
LAKEVILLE,"1,460,000",936.47,"1,559",Apr-22,JURONG LAKE LINK,Resale,Strata,87,"16,782",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
KOVAN MELODY,"1,500,000","1,216.33","1,233",Apr-22,KOVAN ROAD,Resale,Strata,113,"13,274",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,06 to 10
THE ESTA,"2,575,000","1,399.32","1,840",Apr-22,AMBER GARDENS,Resale,Strata,130,"19,808",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
MANDARIN GARDENS,"975,000",731.95,"1,332",Apr-22,SIGLAP ROAD,Resale,Strata,68,"14,338",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,06 to 10
SILVERSEA,"3,438,000","1,679.18","2,047",Apr-22,MARINE PARADE ROAD,Resale,Strata,156,"22,038",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,11 to 15
THE HILLIER,"826,888",624.31,"1,324",Apr-22,HILLVIEW RISE,Resale,Strata,58,"14,257",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
THE CENTRIS,"1,400,008","1,571.54",891,Apr-22,JURONG WEST CENTRAL 3,Resale,Strata,146,"9,589",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,16 to 20
ONE AMBER,"2,370,000","1,334.74","1,776",Apr-22,AMBER GARDENS,Resale,Strata,124,"19,113",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
THE JADE,"1,275,000","1,087.16","1,173",Apr-22,BUKIT BATOK CENTRAL LINK,Resale,Strata,101,"12,624",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,16 to 20
THE BLOSSOMVALE,"2,500,000","1,323.97","1,888",Apr-22,DUNEARN ROAD,Resale,Strata,123,"20,325",-,Condominium,1,999 yrs lease commencing from 1884,21,Rest of Central Region,01 to 05
THE GREENWICH,"663,888",613.55,"1,082",Apr-22,SELETAR ROAD,Resale,Strata,57,"11,647",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
ROSEWOOD,"1,020,000","1,173.28",869,Apr-22,ROSEWOOD DRIVE,Resale,Strata,109,"9,358",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,06 to 10
SANDALWOOD,"1,850,000","1,173.28","1,577",Apr-22,TEMBELING ROAD,Resale,Strata,109,"16,972",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
BARTLEY RESIDENCES,"1,320,000",914.94,"1,443",Apr-22,LORONG HOW SUN,Resale,Strata,85,"15,529",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
BEDOK RESIDENCES,"1,500,000",936.47,"1,602",Apr-22,BEDOK NORTH DRIVE,Resale,Strata,87,"17,241",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10
ECO,"1,285,000",850.36,"1,511",Apr-22,BEDOK SOUTH AVENUE 3,Resale,Strata,79,"16,266",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
NOTTINGHILL SUITES,"663,000",398.27,"1,665",Apr-22,TOH TUCK ROAD,Resale,Strata,37,"17,919",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
PARC PALAIS,"1,860,000","1,237.86","1,503",Apr-22,HUME AVENUE,Resale,Strata,115,"16,174",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
CLOVER BY THE PARK,"2,501,888","1,765.3","1,417",Apr-22,BISHAN STREET 25,Resale,Strata,164,"15,255",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,31 to 35
KINGSFORD WATERBAY,"1,400,000","1,033.34","1,355",Apr-22,UPPER SERANGOON VIEW,Resale,Strata,96,"14,583",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
THE SKYWOODS,"955,000",613.55,"1,557",Apr-22,DAIRY FARM HEIGHTS,Resale,Strata,57,"16,754",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
WATERFRONT ISLE,"1,435,000","1,044.11","1,374",Apr-22,BEDOK RESERVOIR ROAD,Resale,Strata,97,"14,794",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
THE SHORE RESIDENCES,"1,560,000",871.88,"1,789",Apr-22,AMBER ROAD,Resale,Strata,81,"19,259",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,11 to 15
PINE GROVE,"1,828,000","1,754.53","1,042",Apr-22,PINE GROVE,Resale,Strata,163,"11,215",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,11 to 15
KOVAN REGENCY,"1,650,000","1,054.87","1,564",Apr-22,KOVAN RISE,Resale,Strata,98,"16,837",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
Q BAY RESIDENCES,"1,250,000","1,119.46","1,117",Apr-22,TAMPINES STREET 86,Resale,Strata,104,"12,019",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
VUE 8 RESIDENCE,"1,021,900",775.01,"1,319",Apr-22,PASIR RIS HEIGHTS,Resale,Strata,72,"14,193",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
STARS OF KOVAN,"860,000",505.91,"1,700",Apr-22,UPPER SERANGOON ROAD,Resale,Strata,47,"18,298",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
ASPEN LOFT,"1,530,000","1,280.92","1,194",Apr-22,JOO CHIAT TERRACE,Resale,Strata,119,"12,857",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
DOUBLE BAY RESIDENCES,"1,590,000","1,367.03","1,163",Apr-22,SIMEI STREET 4,Resale,Strata,127,"12,520",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
GUILIN VIEW,"808,000",861.12,938,Apr-22,BUKIT BATOK STREET 52,Resale,Strata,80,"10,100",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,06 to 10
THE LAKEFRONT RESIDENCES,"1,428,000","1,054.87","1,354",Apr-22,LAKESIDE DRIVE,Resale,Strata,98,"14,571",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,06 to 10
SEASONS PARK,"1,450,000","1,646.89",880,Apr-22,YIO CHU KANG ROAD,Resale,Strata,153,"9,477",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,01 to 05
ST PATRICK'S RESIDENCES,"2,750,000","1,991.34","1,381",Apr-22,ST. PATRICK'S ROAD,Resale,Strata,185,"14,865",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
RIVERSAILS,"690,000",505.91,"1,364",Apr-22,UPPER SERANGOON CRESCENT,Resale,Strata,47,"14,681",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
